image_path,pitch,yaw
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_140.jpg,0.1495032272773304,-0.029130076843943857
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_142.jpg,0.14905194588984966,0.238391347590416
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_146.jpg,0.12908353174546863,0.008956438715417583
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_148.jpg,0.13918681519460102,0.053623516550767754
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_151.jpg,0.11103629781640628,-0.0073289974560397635
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_152.jpg,0.09197058772629536,-0.0018821410961831788
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_159.jpg,0.10837986159373975,0.12706649437533973
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_161.jpg,0.0931628810627722,0.12341227205401083
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_179.jpg,0.15015289473776955,0.16620364111229488
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_370.jpg,0.24710084721522413,-0.0007864831256500306
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_71.jpg,0.2864695509742562,-0.3400794145766516
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_72.jpg,0.2819391562685045,-0.3629730671082902
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_73.jpg,0.28905101184465243,-0.3612246617655789
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_74.jpg,0.24588369133528287,-0.33041616220451403
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_75.jpg,0.20812987562682742,-0.29903112738293386
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_76.jpg,0.2025013687029789,-0.3107483184772779
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_77.jpg,0.2353474019083489,-0.3124642528682321
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_78.jpg,0.24088875718283825,-0.3108213678209486
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_79.jpg,0.1787651912779029,-0.26210708506293073
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_82.jpg,0.2720626502627324,-0.36268403980482916
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_83.jpg,0.21000678025776678,-0.3001468331267578
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_84.jpg,0.27453510156888217,-0.35406814456276636
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_85.jpg,0.20270421192309115,-0.27228453020543486
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_86.jpg,0.22680111277806056,-0.28202608095533066
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_87.jpg,0.19005448458109728,-0.2658999029728816
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_88.jpg,0.21301585217304977,-0.26696972039100664
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_89.jpg,0.24603319052326372,-0.2919795729847241
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_90.jpg,0.215031468263902,-0.29288121814762696
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_91.jpg,0.2399935760427252,-0.27671544484218
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_92.jpg,0.1454006292963896,-0.24559066001672358
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_93.jpg,0.21869257601127293,-0.2663541267707876
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_94.jpg,0.13529889658806804,-0.2103512070224151
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_95.jpg,0.198605415529302,-0.25656918035168524
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_96.jpg,0.15224262556261411,-0.24115138179014964
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_97.jpg,0.20860539236276676,-0.26069823421546345
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_98.jpg,0.17901806574635215,-0.2420465944097593
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\40\ProcessedFrames\frame_99.jpg,0.19028230813973895,-0.23543780034797493
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_101.jpg,0.23366769355529587,-0.28242348255134203
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_102.jpg,0.20875385585112488,-0.29977774607506724
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_103.jpg,0.20664875571485758,-0.2955687507560115
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_104.jpg,0.23305803544247625,-0.3061805304308137
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_105.jpg,0.20217053802192042,-0.2829603167459054
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_106.jpg,0.23193583184649602,-0.3225588033773129
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_107.jpg,0.18051645349905246,-0.25484546673538117
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_108.jpg,0.17684292426142983,-0.24345823827555516
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_109.jpg,0.09228909323840342,0.1449294954228881
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_110.jpg,0.08374650988134168,0.12920073461914522
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_111.jpg,0.08209151499400641,0.069790965432925
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_112.jpg,0.06979644463499494,0.05474225325897169
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_113.jpg,0.07072904126177439,0.05367089229273546
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_114.jpg,0.1627805651895083,-0.21341944107049957
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_115.jpg,0.09124530000420134,0.0719567881512303
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_116.jpg,0.17586021910031108,-0.2341885660213581
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_117.jpg,0.09211142570813591,0.10229112504268806
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_118.jpg,0.19903595595095766,-0.28054063955379654
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_120.jpg,0.13152196870129487,0.1479424695638223
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_121.jpg,0.08432022444393193,0.17015659220005075
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_122.jpg,0.10697722875964573,0.2089942442128667
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_124.jpg,0.11020022645402347,0.20086813624267633
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_126.jpg,0.10505723907096785,0.20664256800027364
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_128.jpg,0.12359013346220743,0.17776282384522185
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_129.jpg,0.12471081660019266,0.20178067192629215
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_137.jpg,0.09137362580691369,-0.0609337466893905
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_138.jpg,0.09459534089605018,-0.10155358095751653
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_141.jpg,0.10167112119800444,-0.016637965435350295
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_38.jpg,0.31132370527587716,-0.3996684742945489
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_45.jpg,0.2436371517351342,-0.3256291669939861
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_46.jpg,0.22378223181586968,-0.3045534829315475
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_47.jpg,0.19025890238327792,-0.30692614571888116
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_48.jpg,0.22134518550883292,-0.3072163556645362
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_480.jpg,0.23700102032040332,-0.1889765587585693
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_49.jpg,0.1486387154997222,-0.25021273766316043
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_499.jpg,0.24913396491463657,-0.18092479240682477
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_59.jpg,0.2604566582933353,-0.3218646534631174
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_64.jpg,0.31097543828418545,-0.36499412279083976
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_65.jpg,0.32867164655997705,-0.3774837596794708
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_73.jpg,0.25172160098407487,-0.32521235314561175
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_74.jpg,0.2129682065511276,-0.2993259236327906
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_75.jpg,0.23386927553694742,-0.319993682391155
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_76.jpg,0.28193855136842527,-0.36250458806669006
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_78.jpg,0.2596740446615502,-0.3364061132450956
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_79.jpg,0.2703001436003586,-0.36511221051561843
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_80.jpg,0.2700496594525477,-0.33331938052109994
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_81.jpg,0.21133220186935495,-0.30866899058259406
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_82.jpg,0.2872970643620691,-0.36127635099880095
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_84.jpg,0.27851776748194274,-0.34196521716184697
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_85.jpg,0.28241891270969,-0.361945341479718
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_86.jpg,0.20696335877836447,-0.3112233209871932
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_87.jpg,0.21240834327479408,-0.312976953947831
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_88.jpg,0.18332110350588432,-0.28610640717854996
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_89.jpg,0.1890599989341001,-0.29584516692581486
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_90.jpg,0.2325877905594578,-0.3314823226297326
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_91.jpg,0.20061231784968667,-0.3159524637817339
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_94.jpg,0.21001614484254066,-0.29611087947604675
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_95.jpg,0.191982294502663,-0.26036474359300643
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_96.jpg,0.20463979849766323,-0.2666124941369996
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_97.jpg,0.19742022115001504,-0.26015096581157476
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_98.jpg,0.19835968219620836,-0.2896853862991086
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\45\ProcessedFrames\frame_99.jpg,0.19501327012297176,-0.2930349644639677
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_136.jpg,0.2857371501777977,0.0476625740883132
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_141.jpg,0.24138003574219244,-0.22429793914134905
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_143.jpg,0.2731086320316042,-0.06705744668999979
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_145.jpg,0.30481213583248556,-0.10262949220868281
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_147.jpg,0.2806091297079401,-0.06732011962943302
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_149.jpg,0.2843270325961309,-0.08350053600000187
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_192.jpg,0.23863504382737438,-0.18867951916502665
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_198.jpg,0.21635567360768798,-0.16713611066360365
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_206.jpg,0.22227845380622316,-0.18540180865861094
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_34.jpg,0.28440452899899127,-0.10378851265495422
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_39.jpg,0.3255863558835993,-0.06380912316737132
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_41.jpg,0.26549023883044265,-0.052487244253491626
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_47.jpg,0.27875007828737963,-0.06072224923237164
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_49.jpg,0.24565602170497527,-0.05640433300306731
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_58.jpg,0.271567600042482,-0.09722746674416208
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_59.jpg,0.2515244210836986,-0.10781168079298885
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_65.jpg,0.28595958904807084,0.029376435414550966
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_72.jpg,0.27896933063465046,0.0344558731866703
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_73.jpg,0.25302079340703865,0.04151502737399742
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_74.jpg,0.24591708256314643,0.0447366616286285
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_75.jpg,0.22809379934412916,0.06980719542523399
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_76.jpg,0.26827005682450045,0.09170760747880573
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_77.jpg,0.26793794078172356,0.10058898126730308
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_78.jpg,0.2616182522810732,0.1095516346433441
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_79.jpg,0.2669176183367614,0.11724313158956129
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_80.jpg,0.3034273593289418,0.14742270158236084
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_81.jpg,0.27055468866760846,0.1672954755652813
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_82.jpg,0.2578610640099455,0.10694033412287837
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_83.jpg,0.27536958843431836,0.18020852241654625
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_84.jpg,0.27715690586038677,0.1708016355484445
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_85.jpg,0.2624385659110571,0.13673459766331647
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_86.jpg,0.2618789262092824,0.11113346630441877
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_87.jpg,0.2715099046647947,0.1727374499551664
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_88.jpg,0.23675877856532979,0.10002941870275435
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\AI\ProcessedFrames\frame_89.jpg,0.2862234274381018,0.12256805728914513
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_125.jpg,0.3837156686534853,0.1378425842837503
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_126.jpg,0.41696748648309623,0.15891437647049714
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_127.jpg,0.3413904851736273,0.14339916657578636
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_128.jpg,0.3749593145434154,0.14629792773614686
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_129.jpg,0.35822375006528356,0.14345929043113692
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_13.jpg,0.2316153811925387,-0.24834952132511687
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_131.jpg,0.38926288866911246,0.1477323007188374
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_132.jpg,0.36089724431078557,0.14756104500847
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_133.jpg,0.36090638752373755,0.14524625194694274
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_134.jpg,0.3450637124804821,0.08924226708576227
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_140.jpg,0.2937723495207258,-0.03495219141835676
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_141.jpg,0.3358665112672019,-0.008685817435643199
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_142.jpg,0.28234905103518315,-0.014706005887657494
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_143.jpg,0.295963646933594,-0.013852395628203574
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_144.jpg,0.27389825466028495,-0.021079464808366342
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_145.jpg,0.30940859077846605,0.0017564129649076912
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_146.jpg,0.27202385646779315,0.009631939379181928
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_203.jpg,0.3304334812493522,-0.31992261311025894
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_204.jpg,0.22016959133545344,-0.2807783897764544
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_205.jpg,0.30008761704926346,-0.30943585274141494
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_206.jpg,0.20731880366011698,-0.2763136845306176
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_21.jpg,0.2045868118793513,-0.1454978592274305
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_210.jpg,0.13324480107004952,-0.1273316451378101
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_212.jpg,0.20329869656334254,-0.2954377840270133
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_215.jpg,0.2641604221267255,-0.2909678252708625
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_216.jpg,0.17657809678328398,-0.2639125805106186
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_221.jpg,0.20692361106950313,-0.27075834035398555
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_223.jpg,0.1883083807832236,-0.27819137004143
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_23.jpg,0.14702081881445217,-0.08902335170216558
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_41.jpg,0.26045326352960924,-0.10032345063721682
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_42.jpg,0.27256457117976635,-0.09242420529976172
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_52.jpg,0.3778686590543814,0.07274393477185948
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_53.jpg,0.3273401345003909,0.08887741567850233
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_54.jpg,0.3605111501188765,0.12098609181940327
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_8.jpg,0.2198101969273506,-0.3138746401473007
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\BJ\ProcessedFrames\frame_9.jpg,0.24532900956310646,-0.27085948659590015
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\CK\ProcessedFrames\frame_0.jpg,0.1963838274411265,-0.2355604811959856
C:\Users\Lenovo\Downloads\GazeTrack\027_woman_23_Master_han_myopia_175\CK\ProcessedFrames\frame_1.jpg,0.21211419143699028,-0.24647352758767577
